ESTU,REGISTRO,CUES,CCAA,PROV,MUN,TAMUNI,CAPITAL,ENTREV,TIPO_TEL,SEXO,EDAD,P0,ADQUINAC,PAISNAC,PAISNAC2,P1,P2_1,P2_2,P3,P4,P5,P6,P7,ECOPER,ECOESP,PESPANNA1,PESPANNA2,PESPANNA3,PPERSONAL1,PPERSONAL2,PPERSONAL3,PREFPTE,PROBVOTO,INTENCIONG,INTENCIONGALTER,SIMPATIA,ESCIDEOL,LIDERESCONOCE_1,LIDERESCONOCE_2,LIDERESCONOCE_3,LIDERESCONOCE_4,VALORALIDERES_1,VALORALIDERES_2,VALORALIDERES_3,VALORALIDERES_4,CONFIANZAPTE,CONFIANZAOPOSIC,CONOMINIS_1,CONOMINIS_2,CONOMINIS_3,CONOMINIS_4,CONOMINIS_5,CONOMINIS_6,CONOMINIS_7,CONOMINIS_8,CONOMINIS_9,CONOMINIS_10,CONOMINIS_11,CONOMINIS_12,CONOMINIS_13,CONOMINIS_14,CONOMINIS_15,CONOMINIS_16,CONOMINIS_17,CONOMINIS_18,CONOMINIS_19,CONOMINIS_20,CONOMINIS_21,CONOMINIS_22,VALMINIS_1,VALMINIS_2,VALMINIS_3,VALMINIS_4,VALMINIS_5,VALMINIS_6,VALMINIS_7,VALMINIS_8,VALMINIS_9,VALMINIS_10,VALMINIS_11,VALMINIS_12,VALMINIS_13,VALMINIS_14,VALMINIS_15,VALMINIS_16,VALMINIS_17,VALMINIS_18,VALMINIS_19,VALMINIS_20,VALMINIS_21,VALMINIS_22,PARTICIPACIONG,RECUVOTOG,CERCANIA,P23_1,P23_2,ESCUELA,NIVELESTENTREV,RELIGION,PRACTICARELIG6,ECIVIL,SITLAB,RELALAB,CNO11,INGRESHOG,CLASESOCIAL,SINCERIDAD,IA_I501,IA_I502,IA_I503,IA_I504,IA_I505,IA_I506,IA_I507,IA_I508,IA_I509,IA_I510,IA_I511,IA_I512,IA_I513,IA_I514,IA_I515,IA_I516,IA_I517,IA_I518,IA_I519,IA_I520,IA_I521,IA_I522,IA_I523,IA_I524,IA_I525,IA_I526,IA_I528,IA_I529,IA_I530,IA_I531,IA_I532,IA_I533,IA_I534,IA_I535,IA_I536,IA_I537,IA_I538,IA_I539,IA_I540,IA_I541,IA_I542,IA_I543,IA_OBS1,IA_OBS2,IA_E1_DIA,IA_E1_MES,IA_E1_ANYO,IA_E2,IA_E3,IA_E4,IA_VALIDA,IA_APLAZADA,IA_MODIFICADA,IA_SUPERVISADA,IA_C2,IA_C2A,IA_C2B_1,IA_C2B_2,IA_C2B_3,IA_C2B_4,IA_C2B_5,IA_C2B_6,IA_C2B_7,IA_C2B_8,IA_C2B_9,IA_C2B_10,IA_C2B_11,IA_C2B_12,IA_C2B_13,IA_C2B_14,IA_C2B_15,IA_C2B_16,IA_C2B_17,IA_C2B_18,IA_C2B_19,IA_C2B_20,IA_C2B_21,IA_C2B_22,IA_C2B_23,IA_C2B_24,IA_C2B_25,IA_C3,IA_C4,PREFPTER,INTENCIONGR,INTENCIONGALTERR,SIMPATIAR,VOTOSIMG,RECUVOTOGR,RECUERDO,CERCANIAR,ESTUDIOS,CNO11R,CLASESUB,PESO,PESOCCAA,CHALLENGER,NIVELESTAGR,CLASESUBAGR,AntiEliteEstablishment,CHALLENGERDERIZQOTROS
3468,104285,3190,2,50,297,6,1,0,2,2,50,1,1,1,,2,1,4,2,2,1,1,2,2,2,51,7,8,8,42,51,1,10,9998,,21,4,1,1,1,1,6,4,7,2,3,4,1,1,1,7,7,1,1,7,1,7,1,7,1,7,7,7,1,1,1,7,7,1,98,6,5,,,6,98,,4,,6,,5,,,,4,4,5,,,5,1,1,21,1,,3,7,6,,1,1,1,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,,,4,7,24,4,13,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9998,,21,21,1,1,21,5,4,3,0.426,0.85295,0,2,2,0,2
3468,136029,3561,2,50,297,6,1,0,1,2,67,1,1,1,,2,1,4,1,1,1,1,2,2,4,1,21,3,6,8,3,97,0,1,9993,,3,1,1,1,1,1,1,1,1,4,4,1,1,1,7,7,1,1,1,1,7,1,1,1,1,7,7,1,1,1,7,7,7,1,1,1,,,1,1,1,1,,5,1,1,1,,,1,5,1,,,,1,1,1,3,,3,6,5,,1,2,,,3,5,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,6,2,0,242,1,2,0,1,214,1,,,4,7,24,4,27,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,1,9993,,1,1,1,1,4,12,4,0.50481,0.96257,1,2,2,0,1
3468,140141,3583,2,50,297,6,1,0,2,1,57,1,1,1,,1,1,2,2,2,1,2,1,3,4,13,8,998,8,6,998,96,10,202,9993,,4,1,1,1,1,2,4,4,1,4,3,1,1,1,7,7,1,1,7,1,7,7,7,1,1,7,7,1,1,7,7,7,7,4,2,98,,,3,98,,5,,,,98,1,,,3,98,,,,,1,8995,9997,1,,3,8,5,,2,1,1,2,4,98,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,104,0,1,1,0,92,0,,,4,7,24,4,22,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,8995,9993,,8995,8995,8995,9997,6,2,8,0.33379,0.84406,,3,,0,
3468,140644,3590,2,50,297,6,1,0,2,1,82,1,1,1,,1,4,2,2,2,1,1,2,2,2,51,80,16,997,999,999,1,10,1,2,,5,1,1,1,1,7,7,7,7,2,2,7,1,1,7,7,1,7,7,1,7,1,7,7,1,7,7,1,1,7,7,7,7,,10,10,,,10,,,10,,10,,,5,,,10,10,,,,,1,1,1,1,,3,9,2,1,3,2,,,4,3,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,53,1,0,0,0,56,1,,,4,7,24,4,19,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,1,1,1,1,6,12,2,0.33913,0.88016,1,3,2,0,1
3468,144815,3616,2,50,297,6,1,0,2,1,76,1,1,1,,3,4,1,2,2,1,1,1,2,2,20,999,999,999,999,999,1,9,9999,,9999,4,1,1,1,1,4,2,4,99,3,3,1,1,1,7,7,1,1,7,1,7,1,7,7,1,7,7,7,1,7,7,7,7,6,7,7,,,6,5,,6,,4,,,5,,,,6,,,,,1,9999,9999,,,3,11,1,3,1,2,,,4,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,5,0,,,4,7,24,4,17,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9999,,9999,9999,9999,9999,9999,6,12,9,0.33913,0.88016,,3,,0,
3468,145973,3626,2,50,297,6,1,0,2,1,77,1,1,1,,2,4,3,2,3,1,2,4,2,4,21,8,18,6,3,1,96,10,2,5,,10,1,1,1,1,1,8,1,7,4,2,1,1,1,7,7,1,7,7,1,7,1,7,1,1,7,7,1,1,7,7,7,1,2,2,2,,,1,,,1,,1,,1,1,,,2,3,,,,1,1,2,2,1,,3,5,1,4,1,2,,,4,5,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,2,0,85,0,0,1,0,80,1,,,4,7,24,4,24,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,2,5,,2,2,2,2,5,12,4,0.70559,0.88016,1,2,2,0,1
3468,146554,3634,2,50,297,6,1,0,2,2,59,1,2,2,203,1,4,97,2,2,1,1,4,2,2,49,6,22,78,9,76,96,8,9998,,1,6,1,1,1,1,7,3,4,1,3,3,7,7,7,7,7,1,1,1,7,7,1,7,7,7,7,7,7,1,1,7,7,7,,,,,,4,98,5,,,7,,,,,,,6,5,,,,2,,9999,,2,3,14,3,3,1,1,1,3,1,3,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,48,0,0,0,0,44,0,,,4,7,24,4,18,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,9998,,1,1,,9997,9999,6,3,2,0.35709,0.78265,,3,2,0,
3468,147412,3640,2,50,297,6,1,0,2,1,76,1,1,1,,2,1,4,4,4,1,1,4,2,2,51,998,999,997,999,999,1,9,1,9997,,4,1,1,1,1,7,5,4,3,2,3,7,7,1,7,1,1,1,7,1,7,1,7,7,1,7,7,1,1,7,7,7,1,,,8,,5,4,4,,5,,6,,,4,,,5,7,,,,4,1,1,1,1,,3,12,5,,1,2,,,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,7,24,4,15,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9997,,1,1,1,1,6,12,1,0.33913,0.88016,1,3,1,0,1
3468,150137,3662,2,50,297,6,1,0,2,2,43,1,1,1,,1,14,7,4,4,2,2,5,5,5,11,18,24,9,25,3,12,10,28,9997,,5,1,1,1,1,1,1,1,1,4,4,7,1,1,7,7,1,7,1,1,7,1,7,7,1,1,1,1,1,1,7,7,7,,1,1,,,1,,1,1,,1,,,1,1,1,1,1,1,,,,2,,28,,2,3,4,3,1,2,1,1,5,6,12,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,0,0,35,0,,,4,7,24,4,25,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,28,9997,,28,,9997,28,3,5,5,2.29209,0.81721,1,2,3,0,1
3468,157379,3686,2,50,297,6,1,0,2,2,42,1,1,1,,2,1,2,3,1,1,1,4,2,1,21,7,6,58,9,12,1,10,1,21,,5,1,1,1,1,7,3,6,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,8,10,6,5,8,7,9,4,5,7,6,5,10,6,,4,9,6,7,6,9,5,1,1,1,1,,3,15,2,2,2,1,1,2,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,0,0,20,0,,,4,7,24,4,23,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,1,1,1,6,2,2,0.57169,0.81721,1,3,2,0,1
3468,159970,3705,2,50,297,6,1,0,2,2,63,1,1,1,,1,1,2,3,3,1,2,4,2,2,13,26,16,12,16,13,2,10,2,202,,6,1,1,1,1,4,6,4,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,3,6,4,4,6,3,5,4,5,6,3,3,6,3,3,,3,6,4,,4,3,1,2,1,1,,3,11,2,2,1,2,,,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,,,4,7,24,4,20,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8995,,2,2,2,1,6,12,2,0.35709,0.78265,1,3,2,0,1
3468,160088,3712,2,50,297,6,1,0,2,1,47,1,1,1,,2,1,3,3,4,1,8,5,2,3,46,21,70,16,35,57,2,10,2,3,,7,1,1,1,1,1,7,6,6,3,2,1,1,1,7,1,1,1,1,1,7,1,1,1,1,7,7,1,1,1,7,7,1,1,1,1,,5,4,6,1,2,,1,4,8,1,,,1,5,4,,,1,1,2,5,1,,3,11,1,4,1,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,,,4,7,24,4,20,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,2,2,2,5,6,2,1,0.40168,0.64097,1,3,1,0,1
3468,160899,3736,2,50,297,6,1,0,2,1,44,1,1,1,,1,4,5,3,1,1,2,5,3,4,18,8,20,7,8,63,3,10,3,28,,3,1,1,1,1,1,1,1,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,7,7,7,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,,3,4,,,,,1,3,3,1,,3,4,3,3,2,1,1,8,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,,,4,7,24,4,22,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,28,,3,3,3,3,3,8,5,2.28262,0.89972,0,2,3,0,0
3468,162259,3795,2,50,297,6,1,0,2,1,64,1,1,1,,2,4,1,2,2,1,2,2,3,4,16,20,999,20,16,999,97,0,9997,,9997,1,1,1,1,1,1,1,1,1,4,4,1,1,1,7,7,1,1,1,1,7,1,7,1,7,7,1,1,1,1,7,7,7,1,1,1,,,1,1,1,1,,1,,1,,,1,1,1,1,,,,2,,9997,,1,3,7,6,,1,2,,,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,4,0,,,4,7,24,4,15,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,9997,,9997,9997,,9997,9997,5,12,2,0.33379,0.84406,,2,2,0,
3468,162716,3818,2,50,297,6,1,0,2,1,46,1,1,1,,2,5,2,4,3,1,2,4,4,4,1,9,3,1,8,35,97,9,3,9998,,5,1,1,1,1,2,4,4,5,3,3,1,1,1,7,7,1,1,7,1,7,1,7,7,7,7,7,1,1,7,7,7,7,4,4,2,,,6,4,,2,,3,,,,,,4,6,,,,,1,3,9998,1,,3,10,6,,1,1,1,5,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,23,0,,,4,7,24,4,20,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,3,9998,,3,3,3,9998,6,5,5,0.40168,0.64097,,3,3,0,
3468,163641,3858,2,50,297,6,1,0,2,1,49,1,1,1,,4,5,6,5,5,2,2,5,1,1,996,16,12,997,999,999,4,10,21,3,,1,7,7,1,7,,,10,,,,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,10,1,,,,,,,,,,,,,,,,2,,21,,2,3,5,3,5,1,9,,,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,,,4,7,24,4,20,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,21,3,,21,,9997,21,5,99,1,0.68576,0.64097,0,2,1,0,2
3468,164978,3896,2,50,297,6,1,0,2,1,57,1,1,1,,2,4,2,3,3,1,2,2,2,2,996,45,77,78,29,999,1,10,1,8996,,4,1,1,1,1,7,5,6,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,1,7,9,6,5,9,7,8,9,7,6,6,5,6,4,,5,7,9,7,,7,5,1,1,1,1,,3,6,2,1,2,1,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,24,0,,,4,7,24,4,18,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8996,,1,1,1,1,4,2,2,0.75711,0.84406,1,2,2,0,1
3468,165476,3917,2,50,297,6,1,0,2,1,58,1,1,1,,1,4,1,2,5,1,2,5,2,2,13,52,999,6,25,16,96,10,8996,,9997,4,1,1,1,1,1,1,1,1,4,4,1,1,1,7,7,1,7,7,1,7,1,7,7,7,7,7,1,1,7,7,7,1,1,1,1,,,1,,,1,,1,,,,,,1,1,,,,1,1,8996,9997,5,,3,4,6,,2,1,1,3,4,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,4,7,24,4,17,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,8996,,9997,8996,8996,8996,9997,3,3,5,1.5536,0.84406,,2,3,0,
3468,165558,3920,2,50,297,6,1,0,2,2,49,1,1,1,,2,4,1,2,2,1,1,2,2,4,25,3,21,48,997,999,97,10,8996,,8995,4,1,1,1,1,7,3,5,1,2,3,1,1,7,7,7,1,1,7,1,7,1,7,7,7,7,7,1,1,7,7,7,7,5,7,,,,5,5,,5,,4,,,,,,5,98,,,,,1,21,9997,2,,3,11,1,2,1,1,1,4,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,,,4,7,24,4,14,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,8996,,8995,8996,21,21,9997,6,4,2,0.426,0.85295,,3,2,0,
3468,166599,3954,2,50,297,6,1,0,2,2,58,1,1,1,,2,4,1,2,1,1,1,1,2,2,52,58,20,65,998,999,98,10,9998,,1,4,1,1,1,1,7,1,6,1,2,4,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,7,1,1,7,7,7,1,98,8,8,98,8,9,7,7,6,,8,98,98,98,,,9,9,,,,9,1,1,1,8,,3,11,4,,1,1,1,3,2,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,4,7,24,4,20,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,9998,,1,1,1,1,1,6,3,6,0.35709,0.78265,1,3,,0,1
3468,167351,3970,2,50,297,6,1,0,2,2,23,1,1,1,,2,1,4,3,2,1,1,4,2,5,7,9,25,7,25,9,97,9,21,9993,,1,1,1,1,1,6,1,2,1,3,4,1,7,1,7,1,1,7,7,1,1,1,7,7,1,7,7,1,1,1,7,7,1,5,,98,,98,2,,,1,98,5,,,98,,,4,98,98,,,3,2,,21,,2,3,13,6,,2,1,1,3,1,12,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,63,0,0,0,0,59,1,,,4,7,24,4,16,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,21,9993,,21,,9997,21,6,3,5,0.59923,0.77168,0,3,3,0,2
3468,168150,3995,2,50,297,6,1,0,2,2,36,1,1,1,,2,1,4,3,2,1,1,2,2,2,8,9,58,9,8,35,4,10,21,8,,3,1,1,1,1,7,3,7,1,2,3,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,7,1,7,1,5,7,8,6,5,8,7,7,2,,5,5,98,5,,4,8,2,,5,,8,1,21,21,1,,3,13,2,3,1,1,2,2,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,0,,,4,7,24,4,18,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,21,8,,21,21,21,21,6,2,2,0.57169,0.81721,0,3,2,0,2
3468,162350,3798,3,33,0,1,3,0,2,1,61,1,1,1,,2,4,1,3,3,2,2,5,1,4,13,6,18,46,6,22,98,10,2,8996,,5,1,1,1,1,1,4,1,1,4,3,7,1,1,7,7,1,1,7,1,7,1,7,1,1,7,7,1,1,7,7,7,7,,1,1,,,1,1,,2,,1,,1,1,,,1,10,,,,,1,2,1,1,,3,7,2,2,1,2,,,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,,,4,7,24,4,22,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,2,8996,,2,2,2,1,5,12,2,0.5012,0.92118,1,2,2,0,1
3468,17503,722,3,33,0,4,3,0,2,2,48,1,1,1,,2,4,1,2,1,1,1,2,3,3,1,58,27,9,999,999,1,10,1,21,,1,1,1,1,1,8,1,6,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,8,9,7,8,7,7,6,8,6,8,9,9,6,7,6,8,9,8,7,8,6,1,1,1,1,,3,7,2,1,5,1,1,4,5,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,,,1,7,24,1,17,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,1,1,1,5,4,5,0.4437,1.35012,1,2,3,0,1
3468,18809,782,3,33,0,4,3,0,2,1,25,1,1,1,,2,2,1,4,4,1,1,1,2,2,80,58,46,997,999,999,97,10,21,8,,2,1,1,1,1,4,1,5,1,2,4,1,7,1,1,7,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,7,5,,5,4,,5,4,6,4,4,4,6,4,2,4,,4,4,4,,5,,1,21,21,1,,3,10,6,,2,1,1,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,7,24,1,17,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,21,8,,21,21,21,21,6,2,4,0.44058,1.47831,0,3,2,0,2
3468,37018,1453,3,33,0,4,3,0,2,1,35,1,1,1,,3,1,4,2,3,1,2,4,4,4,1,8,7,9,35,42,1,8,8996,,1,4,1,1,1,1,6,5,5,3,3,3,7,7,1,7,7,1,7,7,1,7,1,7,7,7,7,7,7,7,7,7,7,7,,,5,,,5,,,5,,5,,,,,,,,,,,,1,1,1,2,,3,5,5,,2,1,1,9,4,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,33,0,,,1,7,24,1,14,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8996,,1,8996,1,1,1,5,9,2,1.02542,1.57577,1,2,2,0,1
3468,145465,3620,3,33,0,4,3,0,2,2,64,1,1,1,,3,4,1,1,1,1,1,1,2,4,51,21,58,7,80,12,1,10,1,9998,,3,1,1,1,1,5,3,4,1,3,4,1,7,1,1,7,1,1,7,1,7,1,7,1,1,7,7,7,1,7,7,7,7,4,,4,4,,4,3,,4,,5,,4,4,,,,4,,,,,1,1,1,8,,3,11,1,4,5,1,1,5,4,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,,,4,7,24,4,14,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9998,,1,1,1,1,6,5,5,0.37193,1.05364,1,3,3,0,1
3468,40340,1578,3,33,0,1,3,0,2,2,48,1,1,1,,1,4,2,2,2,1,1,1,2,2,58,80,7,9,7,999,1,10,1,9998,,4,1,1,1,1,9,2,7,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,8,8,8,8,8,7,8,7,7,7,8,8,8,7,8,8,8,8,8,8,,8,1,1,1,1,,3,15,4,,2,1,1,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,,,2,7,24,2,21,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9998,,1,1,1,1,6,4,4,0.63966,0.81285,1,3,2,0,1
3468,162662,3813,3,33,0,2,3,0,2,1,49,1,1,1,,2,2,4,2,2,1,2,2,2,4,25,46,9,25,46,997,97,10,2,9997,,5,1,1,1,1,2,8,1,3,4,2,1,1,1,7,7,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,7,7,6,4,2,,,1,6,4,3,,6,,6,1,,,7,8,,,,,1,2,9997,1,,3,6,2,1,1,1,1,99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,4,7,24,4,16,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,2,9997,,2,2,2,9997,4,99,2,0.94668,0.66334,,2,2,0,
3468,34956,1385,3,33,0,3,3,0,1,1,59,1,1,1,,2,4,3,3,2,2,2,2,2,4,11,18,21,997,999,999,3,10,3,28,,10,1,1,1,1,1,4,1,10,4,3,1,1,1,7,1,1,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,7,5,5,4,,5,3,5,1,1,,4,,5,1,4,,5,7,5,,5,,1,3,2,1,,3,7,2,2,1,2,,,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,7,24,1,19,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,28,,3,3,3,2,5,12,4,0.36691,0.93793,1,2,2,0,1
3468,77097,2546,3,33,0,3,3,0,1,1,51,1,1,1,,8,4,3,2,3,1,2,5,2,4,13,8,997,8,997,999,2,10,2,8996,,7,1,1,1,1,3,8,2,5,4,2,1,1,1,7,7,1,1,7,1,7,1,7,1,1,7,7,1,1,7,7,7,7,4,5,2,,,1,3,,1,,1,,5,1,,,5,5,,,,,1,2,2,1,,3,13,1,3,2,1,2,1,1,97,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,29,0,0,0,0,22,0,,,2,7,24,2,12,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8996,,2,2,2,2,6,1,6,0.44153,0.64113,1,3,,0,1
3468,114634,3368,3,33,0,3,3,0,2,2,44,1,1,1,,2,9,1,1,1,1,2,1,1,4,24,18,1,24,18,1,97,8,2,9997,,3,1,1,1,1,1,6,1,4,4,3,7,7,1,7,7,1,1,7,1,7,1,7,7,7,7,7,1,1,7,7,7,7,,,3,,,1,2,,1,,1,,,,,,2,2,,,,,2,,1,,2,3,7,6,,5,1,1,3,4,3,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,2,0,0,0,42,0,,,3,7,24,3,15,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,2,9997,,2,,9997,1,5,3,2,0.62841,0.84089,1,2,2,0,1
